-142,72;-146,71;-141,71;-149,70;-142,68;-139,68;-145,66;-148,65;-145,65;-142,65;-144,64;-145,72;-141,72;-150,70;-150,69;-145,67;-140,72;-139,72;-139,70;-146,66;-140,65;-147,64;-146,64;-140,64;-149,72;-146,72;-143,71;-140,71;-148,70;-146,70;-149,64;-148,69;-143,69;-147,68;-140,68;-147,67;-147,66;-141,65;-148,72;-143,72;-150,71;-140,70;-146,69;-139,69;-143,67;-141,66;-146,65;-147,70;-145,69;-140,66;-141,64;-147,71;-145,71;-139,66;-150,65;-144,65;-147,72;-142,71;-143,68;-150,66;-148,66;-150,64;-144,69;-140,69;-150,67;-142,69;-150,68;-144,68;-141,68;-149,66;-139,65;-145,64;-142,64;-139,64;-144,72;-146,67;-142,67;-140,67;-142,66;-148,64;-143,64;-150,72;-141,70;-149,69;-147,69;-144,67;-149,65;-149,71;-148,71;-144,71;-145,70;-148,67;-141,67;-139,67;-144,66;-143,66;-147,65;-144,70;-142,70;-148,68;-146,68;-149,67;-139,71;-143,70;-141,69;-149,68;-145,68;-143,65
-149,126;-149,129;-149,130;-149,128;-149,127;-150,130;-150,126;-150,127;-150,128;-150,129
-106,132;-108,136;-110,132;-107,134;-109,136;-106,136;-111,135;-105,131;-105,135;-106,137;-108,133;-109,132;-108,137;-109,131;-111,137;-109,133;-105,137;-107,137;-110,133;-111,136;-107,131;-110,136;-110,137;-111,133;-107,133;-107,135;-107,136;-108,131;-108,132;-109,135;-109,137;-111,132;-111,134;-105,132;-106,135;-110,131;-110,135;-105,133;-106,134;-105,134;-106,131;-108,134;-109,134;-110,134;-111,131;-107,132;-105,136;-106,133;-108,135
-110,-32
-95,82
-86,82
-91,84
-87,75
-93,82
-86,89
-86,78
-109,-16
-96,82
-100,88;-100,87;-100,89;-102,89;-101,89;-102,88;-101,87;-101,88;-102,87
-91,87
-86,88
-85,87
-108,-17
-84,87
-83,87
-86,85
-86,81
-109,-17
-100,80
-86,79
-86,77
-86,75
-99,75
-102,82
-86,76
-82,87
-109,-95
-91,82
-100,81
-100,78
-100,76
-86,86
-86,84
-91,75
-90,75
-97,81
-108,-45
-100,77
-89,75
-96,81
-101,82
-88,82
-100,79
-91,89
-91,86
-92,82
-91,83
-86,87
-99,82
-97,82
-100,75
-86,80
-92,75
-95,81
-100,82
-89,82
-87,82
-91,88
-91,85
-86,83
-98,82
-88,75
-108,-16
-94,82
-90,82
-108,-14
-106,-16
-107,-94
-107,-64
-107,-44;-106,-44
-108,-15
-107,-16
-105,-16
-104,-142;-103,-142;-102,-147;-104,-145;-103,-143;-105,-146;-104,-143;-105,-145;-105,-144;-103,-144;-102,-146;-102,-143;-105,-147;-104,-144;-104,-146;-103,-145;-103,-146;-105,-143;-102,-145;-104,-147;-103,-147;-102,-144
-104,-13
-104,-14
-104,134;-104,136;-101,138;-104,135;-98,134;-99,138;-98,132;-103,137;-101,136;-98,136;-100,132;-102,137;-100,138;-103,133;-103,135;-102,134;-100,135;-98,135;-103,134;-103,136;-98,138;-104,133;-102,135;-102,136;-99,137;-104,138;-101,134;-100,136;-99,134;-98,137;-103,132;-102,133;-103,138;-101,132;-101,135;-101,137;-100,137;-99,133;-104,132;-104,137;-102,132;-99,135;-102,138;-100,133;-99,132;-101,133;-100,134;-99,136;-98,133
-99,-13
-100,-13
-91,98
-93,94
-97,94
-98,-13
-102,94
-100,104
-91,102
-91,92
-103,-13
-100,97
-91,97
-98,94
-102,-13
-100,94
-91,104
-100,96
-91,99
-100,102
-91,94
-100,100
-91,100
-104,-17
-94,94
-100,101
-100,95
-100,105
-91,103
-91,101
-104,-18
-104,-12
-101,-13
-91,96
-91,93
-99,94
-104,-19
-100,98
-91,105
-91,91
-96,94
-95,94
-101,94
-92,94
-104,-16
-104,-15
-100,103
-100,99
-91,95
-95,34;-96,36;-96,35;-97,36;-97,35;-97,34;-95,35;-96,34;-95,36
-98,37;-98,34;-99,37;-97,39;-98,39;-99,38;-99,39;-99,34;-98,38;-98,35;-98,36;-99,36;-99,35;-97,38;-100,38;-100,37;-97,37;-100,39
-100,127;-101,126;-99,128;-101,127;-100,128;-99,129;-100,129;-99,126;-100,126;-99,127;-101,128;-102,126;-102,128;-101,129;-102,127;-102,129
-101,35;-100,35
-99,40;-98,41;-100,40;-99,41;-100,41;-98,40
-96,37
-95,37
-101,-12
-100,-12
-97,-14
-97,-13
-97,-19
-97,-16
-97,-12
-97,-18
-97,-15
-97,-17
-94,-40
-94,88;-92,89;-94,87;-93,88;-93,87;-93,89;-92,88;-94,89;-92,87
-84,7;-85,7;-84,8;-85,8
-88,-20
-86,-28
-82,84;-83,83;-82,85;-85,83;-85,86;-84,84;-82,86;-83,85;-82,83;-84,86;-84,83;-83,86;-85,85;-83,84;-84,85;-85,84
-75,72;-75,74;-80,76;-76,78;-78,76;-75,76;-75,75;-79,76;-80,77;-75,73;-76,76;-80,78;-75,77;-80,74;-77,76;-80,75;-76,77;-75,71;-75,78
-79,-24;-79,-25;-78,-24;-78,-25
-69,31;-68,29;-67,31;-65,31;-63,31;-68,28;-62,31;-65,30;-66,29;-62,28;-69,28;-69,29;-68,31;-62,30;-64,29;-63,28;-67,28;-61,29;-65,29;-64,28;-67,29;-61,28;-64,31;-63,30;-69,30;-66,30;-66,31;-63,29;-68,30;-67,30;-62,29;-61,31;-66,28;-65,28;-61,30;-64,30
-69,-139
-64,117;-65,117
-65,-37
-61,-32
-60,-31
-59,-6
-54,92
-49,15
-39,106;-40,107;-40,106;-39,107
-40,-59
-30,56;-30,53;-30,55;-30,57;-30,54
-27,85;-25,82;-26,80;-26,84;-25,80;-29,83;-28,84;-28,80;-24,83;-24,84;-24,85;-26,83;-24,80;-27,83;-26,81;-26,82;-24,82;-28,82;-29,85;-24,81;-29,81;-28,81;-27,82;-29,80;-28,83;-26,85;-29,84;-27,80;-25,83;-29,82;-28,85;-25,81;-27,81;-27,84;-25,84;-25,85
-29,-107
-31,72
-25,92;-24,92;-24,89;-24,90;-24,91;-25,91;-23,88;-23,89;-26,88;-25,90;-26,90;-26,92;-26,91;-25,88;-23,90;-23,92;-26,89;-25,89;-23,91;-24,88
-25,66
-17,-142
-15,-115
-8,146;-8,145;-8,144;-8,147;-8,150;-8,148;-8,149;-7,150;-7,149;-6,149;-6,146;-7,144;-7,145;-7,148;-6,145;-7,146;-6,148;-6,150;-6,144;-6,147;-7,147;-5,149;-3,144;-5,144;-5,150;-3,149;-4,145;-3,145;-3,146;-3,147;-5,147;-3,148;-4,149;-3,150;-5,146;-4,148;-4,150;-4,147;-4,146;-4,144;-5,145;-5,148;-2,144;-2,149;-2,145;-2,146;-1,149;-2,147;-1,144;-1,145;-1,150;-2,150;-2,148;-1,146;-1,148;-1,147
-7,-110
-7,33
-1,-34;-4,-35;-2,-35;-4,-34;-1,-35;-2,-34;-3,-35;-3,-34
2,16;5,17;4,18;4,16;5,18;2,18;2,17;3,17;3,18;3,16;5,16;4,17
10,-45
14,-130;13,-130
15,78;16,75;17,83;17,81;21,81;21,80;22,83;13,78;13,76;14,78;17,85;19,85;22,85;15,85;15,82;17,79;17,78;18,80;19,75;22,84;22,80;22,77;22,76;13,80;14,83;14,79;15,77;16,85;16,78;17,75;19,83;19,82;20,84;20,76;21,82;21,77;15,80;16,83;16,79;18,81;18,78;19,76;21,85;21,75;14,85;14,84;19,78;21,76;13,84;13,79;13,75;14,80;15,83;15,81;16,82;16,77;18,75;15,84;18,76;20,81;20,75;13,83;16,84;16,80;16,76;17,77;18,85;18,77;19,84;19,77;20,79;21,84;21,79;22,82;15,76;17,82;18,82;18,79;20,77;13,82;13,81;14,82;15,79;20,82;21,83;14,76;14,75;18,83;22,79;22,78;19,81;21,78;15,75;16,81;14,81;14,77;17,84;18,84;19,79;20,85;20,83;20,80;22,81;22,75;13,85;13,77;17,80;17,76;19,80;20,78
14,-91
13,11;15,12;14,11;14,12
24,-32
25,-83
27,-118;29,-118;29,-119;26,-118;28,-118
31,79
36,81;36,80;35,81;35,80
36,-31
40,-71;41,-70;41,-71;40,-70
44,-15
49,-41;47,-40;48,-41;48,-40;47,-41;49,-40
48,-46;47,-45;48,-44;49,-45;48,-43;47,-46;47,-44;47,-43;49,-46;48,-45;49,-44;49,-43
55,18;59,19;52,18;57,18;57,17;55,16;53,17;58,19;58,16;56,19;57,16;56,16;58,17;54,18;52,16;57,19;54,16;55,17;56,17;59,17;56,18;53,16;59,18;58,18;52,19;55,19;53,18;53,19;54,19;52,17;59,16;54,17
71,53;57,59;57,61;69,52;65,54;56,63;70,67;62,52;67,52;68,52;61,54;63,54;71,59;57,60;71,61;70,62;63,69;70,52;65,53;67,53;71,57;57,63;56,64;56,54;64,54;57,62;71,64;61,52;66,52;71,56;71,58;71,63;60,69;60,52;56,53;64,53;71,68;57,69;62,53;66,53;56,69;60,53;59,54;62,54;66,54;70,56;70,64;71,65;71,67;63,53;56,60;70,60;70,65;71,52;70,59;63,52;60,54;70,58;57,64;61,53;71,54;71,62;70,66;71,66;59,69;67,54;70,57;56,59;56,52;58,54;71,55;71,60;57,52;57,53;57,54;70,61;70,63;58,69;66,69;56,70;59,71;68,71;60,71;65,70;61,71;64,71;65,69;71,69;57,71;62,71;69,71;58,71;64,69;71,71;65,71;67,70;63,70;57,70;58,70;71,70;56,71;70,71;63,71;66,71;67,71;67,69;60,70;66,70;57,57;57,55;56,62;56,55;56,65;56,56;56,58;56,57;56,61;57,58;57,56;57,65;56,66;57,67;57,66;57,68;58,52;59,53;56,67;56,68;59,52;58,53;59,70;61,69;62,69;61,70;62,70;65,52;64,70;64,52;68,69;69,70;70,54;69,69;70,55;68,53;68,54;69,54;70,69;70,68;70,53;69,53;70,70;68,70
61,58;64,60;64,62;59,59;64,64;65,59;64,61;63,59;59,61;59,63;62,64;59,60;63,64;61,65;63,58;63,65;60,59;58,61;60,65;60,58;61,59;58,64;59,64;65,64;58,62;62,58;58,59;64,59;64,63;60,64;61,64;62,59;59,62;62,65;59,58;58,58;58,63;59,65;58,60;58,65;61,60;60,61;63,62;63,61;61,62;60,62;62,60;62,63;61,61;63,63;62,61;62,62;63,60;60,63;60,60;61,63;65,61;64,65;65,62;64,58;65,65;65,60;65,63;65,58
55,125;55,129;55,128;55,126;55,127;57,125;56,129;57,126;58,129;57,129;56,125;58,126;56,127;59,127;58,125;58,128;56,126;59,125;59,126;57,127;58,127;59,128;56,128;57,128;59,129
55,61
55,62
65,-124
68,68
69,68
69,55
68,55
74,48;75,47;74,49;75,50;75,48;77,48;78,48;78,47;76,49;74,50;76,47;74,47;76,50;78,49;78,50;75,49;77,50;77,49;76,48;77,47;80,47;81,48;80,49;81,49;79,50;79,48;80,50;81,50;79,49;79,47;80,51;81,47;81,51;80,48;81,54;81,56;81,52;80,53;80,52;81,53;80,54;80,55;81,55;80,56
76,52;77,55;78,55;79,52;75,54;79,56;75,53;74,56;76,54;78,56;78,54;79,54;79,53;75,56;76,56;76,55;76,53;76,51;78,53;78,51;79,55;79,51;74,54;77,56;75,52;74,55;74,53;78,52;75,51;77,54;74,51;75,55;77,52;77,51;74,52;77,53
74,45;78,45;78,46;79,45;75,43;74,43;75,46;80,46;75,40;74,41;79,46;75,44;74,42;74,40;74,46;75,41;75,45;80,45;74,44;75,42;76,43;76,45;77,43;76,44;76,40;77,45;76,41;76,46;77,42;76,42;77,41;77,44;77,46;77,40;78,40;78,42;80,40;79,40;79,43;80,42;78,41;79,44;80,43;78,44;79,42;80,44;80,41;78,43;79,41;81,44;81,40;81,45;81,42;81,41;81,46;81,43
77,-101;77,-102
83,46;84,46;83,41;82,46;83,42;83,43;83,45;82,41;82,44;82,40;82,42;82,45;83,44;82,43;84,41;84,44;84,40;84,42;84,43;83,40;84,45;88,43;85,45;90,45;87,44;85,42;86,41;88,41;85,46;90,43;86,44;87,42;88,42;89,42;85,43;89,44;88,45;86,46;86,42;87,41;89,41;87,45;86,43;89,43;90,42;88,44;85,41;87,43;90,41;85,44;90,44;89,45;85,40;86,45;86,40;88,46;89,46;87,46;87,40;90,46;88,40;89,40;90,40
79,-137
78,-105
83,-130
88,-129
87,-130
92,-145;91,-144;92,-144;93,-145;91,-147;91,-140;92,-148;93,-143;91,-146;93,-144;92,-141;93,-146;91,-142;91,-148;92,-147;92,-142;91,-143;91,-145;92,-143;92,-146;92,-140;91,-141;94,-148;94,-145;93,-141;94,-147;94,-141;94,-144;94,-146;93,-140;94,-142;93,-147;93,-142;93,-148;94,-143;94,-140;95,-140;96,-141;95,-143;95,-147;96,-146;95,-146;95,-145;95,-144;95,-142;96,-140;96,-143;95,-141;96,-147;95,-148;96,-144;96,-148;96,-142;96,-145;97,-148;98,-148;98,-142;97,-144;98,-141;98,-147;97,-145;97,-143;97,-147;98,-145;97,-140;98,-146;98,-140;98,-143;97,-146;97,-141;98,-144;97,-142;99,-141;99,-140;99,-147;99,-146;99,-143;99,-144;99,-148;99,-142;99,-145
96,-131;96,-132;98,-132;97,-131;98,-131;97,-132
96,-112
99,37;99,38;100,37;102,37;102,36;100,36;101,36;101,37;99,36;100,38;101,38;102,38
102,-108;101,-109;101,-108;102,-109
104,60
109,-103;109,-102;110,-103;110,-102
116,-119
116,-26;118,-25;118,-26;121,-26;120,-25;120,-27;117,-26;117,-27;119,-27;120,-26;117,-25;119,-25;121,-27;119,-26;118,-27;121,-25
124,46;124,48;124,53;124,50;124,47;125,44;124,42;124,45;124,51;124,43;125,48;125,51;125,54;124,44;124,49;125,43;125,45;125,52;125,42;124,52;125,49;124,54;125,46;124,55;125,41;125,53;125,47;125,50;125,55;126,51;127,45;128,48;128,50;131,45;131,50;127,53;126,43;130,47;130,49;126,55;130,45;132,44;127,44;127,49;129,49;128,46;131,44;131,47;132,45;132,47;130,46;126,45;126,48;130,50;131,49;126,54;127,52;127,54;126,47;126,44;126,46;127,41;127,43;132,49;127,48;131,46;131,48;132,46;132,50;127,51;127,46;128,44;128,47;126,41;129,47;129,48;126,53;127,50;128,49;129,45;126,49;127,47;129,44;130,44;132,48;126,42;126,50;129,46;130,48;127,42;128,45;129,50;126,52;127,55;129,43;129,51;129,55;128,52;129,52;128,54;128,41;128,43;129,54;128,51;128,53;128,42;128,55;129,42;129,53;129,41;131,52;131,53;132,42;130,52;131,42;132,52;131,41;130,51;130,53;131,43;132,51;132,55;130,42;130,55;132,54;130,43;131,51;132,43;132,53;131,55;130,41;130,54;131,54;132,41;133,50;133,44;133,46;133,48;133,49;133,43;133,51;133,41;133,47;133,52;133,42;133,55;133,53;133,54;133,45
126,-5
127,-115
129,132;130,131;132,131;129,133;132,133;129,130;129,131;130,130;130,133;132,130;131,133;132,132;130,132;131,130;131,131;131,132
142,-3;146,-7;149,-7;141,-10;144,-2;145,-5;146,-5;148,-10;142,-8;142,-10;146,-10;149,-9;149,-11;140,-3;140,-6;141,-11;144,-11;146,-3;147,-2;148,-9;140,-8;141,-5;141,-9;143,-4;143,-9;144,-5;144,-6;148,-2;140,-10;141,-6;143,-10;145,-7;147,-5;147,-9;149,-4;149,-10;140,-2;141,-8;142,-9;143,-6;147,-3;149,-3;149,-8;140,-7;144,-7;146,-6;147,-6;141,-2;143,-7;140,-4;141,-7;144,-3;145,-4;147,-11;148,-4;149,-6;145,-9;145,-10;146,-9;148,-11;149,-2;142,-7;143,-8;145,-8;146,-8;140,-5;140,-9;141,-4;142,-4;143,-5;144,-4;144,-8;145,-3;145,-6;146,-4;146,-11;147,-10;148,-6;143,-2;145,-11;148,-7;142,-5;142,-11;143,-3;143,-11;144,-10;146,-2;147,-4;147,-7;148,-3;140,-11;142,-6;145,-2;147,-8;148,-8;141,-3;142,-2;144,-9;148,-5;149,-5
145,-148;144,-148
147,61;147,62;147,63;148,60;149,65;145,65;146,61;145,64;148,61;149,63;145,62;147,60;145,60;146,65;149,64;147,65;149,61;148,63;149,60;146,60;147,64;145,63;145,61;146,62;148,62;148,64;146,64;148,65;149,62;146,63
148,-30
150,72;150,67;150,73;151,72;152,70;157,65;157,67;152,72;153,72;154,66;155,70;155,71;155,72;156,63;156,65;157,72;158,64;158,70;160,67;160,70;151,71;153,63;153,67;155,64;151,63;158,73;159,72;160,64;160,68;150,63;150,71;151,64;158,63;159,66;160,73;150,68;152,68;154,64;154,73;156,70;158,71;159,64;159,65;160,69;150,65;151,66;152,67;153,65;154,72;157,63;159,67;160,63;151,70;152,64;153,69;157,68;158,67;159,69;150,64;154,65;154,69;155,66;155,67;156,72;158,69;159,70;160,65;151,67;154,63;154,68;152,63;152,71;153,64;155,65;156,69;157,69;158,66;159,71;160,66;150,69;151,68;152,73;153,66;153,73;155,63;155,68;156,67;156,68;158,72;160,71;150,70;153,68;155,73;156,73;158,65;159,63;151,65;154,67;154,70;155,69;157,64;157,73;150,66;151,69;152,65;152,69;153,70;154,71;156,64;156,66;157,70;159,68;159,73;160,72;151,73;152,66;153,71;156,71;157,66;157,71;158,68
